Date,Creek,Chl_a ,Phae_a
6/23/87,CB,13.60,3.30
6/24/87,CB,11.01,3.08
6/25/87,CB,6.48,2.82
6/26/87,CB,5.28,3.16
6/27/87,CB,5.40,2.18
6/28/87,CB,6.51,1.40
6/29/87,CB,5.03,1.37
6/30/87,CB,4.79,1.94
7/1/87,CB,6.75,2.33
7/2/87,CB,10.04,2.92
7/3/87,CB,16.19,2.97
7/4/87,CB,-99.99,-99.99
7/5/87,CB,15.22,5.06
7/6/87,CB,20.72,5.76
7/7/87,CB,16.84,4.57
7/8/87,CB,13.60,3.30
7/9/87,CB,11.98,2.95
7/10/87,CB,10.36,3.44
7/11/87,CB,5.50,1.54
7/12/87,CB,4.42,1.24
7/13/87,CB,4.42,1.03
7/14/87,CB,5.89,1.48
7/15/87,CB,5.77,1.81
7/16/87,CB,8.23,1.92
7/17/87,CB,14.57,2.33
7/18/87,CB,12.63,1.46
7/19/87,CB,11.01,1.67
7/20/87,CB,14.25,2.37
7/21/87,CB,8.96,3.00
7/22/87,CB,14.25,4.06
7/23/87,CB,10.04,2.36
7/24/87,CB,11.98,3.23
7/25/87,CB,7.12,1.89
7/26/87,CB,6.80,2.21
7/27/87,CB,7.24,1.94
7/28/87,CB,6.26,1.64
7/29/87,CB,7.98,1.95
7/30/87,CB,8.74,1.40
7/31/87,CB,8.10,2.26
8/1/87,CB,7.77,2.37
8/2/87,CB,8.74,2.24
8/3/87,CB,11.98,2.10
8/4/87,CB,13.28,4.47
8/5/87,CB,19.43,2.26
8/6/87,CB,17.16,4.25
8/7/87,CB,15.54,3.90
8/8/87,CB,11.33,3.03
8/9/87,CB,9.07,1.92
8/10/87,CB,7.45,1.85
8/11/87,CB,9.39,1.31
8/12/87,CB,14.89,4.54
8/13/87,CB,14.57,4.30
8/14/87,CB,10.04,3.20
8/15/87,CB,7.12,3.02
8/16/87,CB,9.71,1.55
8/17/87,CB,11.01,2.51
8/18/87,CB,15.87,3.57
8/19/87,CB,11.98,4.08
8/20/87,CB,16.19,3.25
8/21/87,CB,16.51,3.77
8/22/87,CB,20.84,5.96
8/23/87,CB,17.16,3.68
8/24/87,CB,9.07,2.20
8/25/87,CB,4.05,1.29
8/26/87,CB,4.79,1.09
8/27/87,CB,6.02,1.57
8/28/87,CB,7.45,1.57
8/29/87,CB,6.63,2.13
8/30/87,CB,10.04,3.77
8/31/87,CB,11.01,2.23
9/1/87,CB,10.36,2.60
9/2/87,CB,9.71,1.84
9/3/87,CB,18.46,11.40
9/4/87,CB,9.07,3.61
9/5/87,CB,6.48,6.76
9/6/87,CB,7.45,4.38
9/7/87,CB,7.12,1.89
9/8/87,CB,7.61,3.07
9/9/87,CB,13.28,2.22
9/10/87,CB,9.71,3.81
9/11/87,CB,9.39,3.29
9/12/87,CB,8.74,3.93
9/13/87,CB,16.19,4.66
9/14/87,CB,10.69,2.84
9/15/87,CB,15.87,3.29
9/16/87,CB,14.25,3.78
9/17/87,CB,23.64,5.10
9/18/87,CB,33.52,3.52
9/19/87,CB,32.61,3.64
9/20/87,CB,19.75,3.63
9/21/87,CB,9.39,4.98
9/22/87,CB,8.74,3.37
9/23/87,CB,7.12,3.02
9/24/87,CB,6.63,1.92
9/25/87,CB,6.51,1.61
9/26/87,CB,7.12,3.13
9/27/87,CB,6.51,2.36
9/28/87,CB,8.47,3.28
9/29/87,CB,6.26,3.35
9/30/87,CB,4.79,4.82
10/1/87,CB,8.42,3.13
10/2/87,CB,6.38,2.48
10/3/87,CB,8.42,2.57
10/4/87,CB,6.02,3.70
10/5/87,CB,4.05,3.10
10/6/87,CB,4.05,2.68
10/7/87,CB,4.79,2.37
10/8/87,CB,5.03,2.44
10/9/87,CB,6.14,2.94
10/10/87,CB,5.65,3.00
10/11/87,CB,6.14,3.69
10/12/87,CB,7.00,4.32
10/13/87,CB,4.79,3.22
10/14/87,CB,3.44,1.48
10/15/87,CB,2.21,1.21
10/16/87,CB,1.84,1.08
10/17/87,CB,2.21,2.06
10/18/87,CB,2.33,1.94
10/19/87,CB,2.70,2.00
10/20/87,CB,2.33,1.94
10/21/87,CB,3.44,2.76
10/22/87,CB,3.31,2.03
10/23/87,CB,3.07,1.31
10/24/87,CB,2.70,1.68
10/25/87,CB,3.56,1.57
10/26/87,CB,3.68,2.73
10/27/87,CB,4.79,3.97
10/28/87,CB,4.42,3.91
10/29/87,CB,1.52,1.30
10/30/87,CB,1.31,1.08
10/31/87,CB,2.05,2.51
11/1/87,CB,-99.99,-99.99
11/2/87,CB,1.84,1.61
11/3/87,CB,1.88,1.61
11/4/87,CB,2.17,1.57
11/5/87,CB,2.33,1.34
11/6/87,CB,3.19,1.40
11/7/87,CB,2.95,1.11
11/8/87,CB,3.07,1.52
11/9/87,CB,2.46,1.50
11/10/87,CB,3.31,1.71
11/11/87,CB,4.67,2.70
11/12/87,CB,2.58,1.59
11/13/87,CB,1.47,0.95
11/14/87,CB,1.15,1.28
11/15/87,CB,0.98,1.01
11/16/87,CB,1.52,1.76
11/17/87,CB,1.56,1.69
11/18/87,CB,1.76,1.87
11/19/87,CB,2.42,1.65
11/20/87,CB,3.81,1.64
11/21/87,CB,2.82,1.34
11/22/87,CB,3.81,1.43
11/23/87,CB,2.95,1.11
11/24/87,CB,3.68,1.55
11/25/87,CB,2.01,1.34
11/26/87,CB,2.54,1.31
11/27/87,CB,1.76,1.23
11/28/87,CB,2.05,1.62
11/29/87,CB,1.84,1.65
11/30/87,CB,1.47,1.45
12/1/87,CB,1.15,1.49
12/2/87,CB,1.19,1.02
12/3/87,CB,1.76,1.20
12/4/87,CB,1.72,1.42
12/5/87,CB,1.68,1.24
12/6/87,CB,2.21,1.35
12/7/87,CB,1.84,1.11
12/8/87,CB,2.82,3.05
12/9/87,CB,2.13,1.40
12/10/87,CB,2.25,1.81
12/11/87,CB,2.01,1.91
12/12/87,CB,1.23,1.02
12/13/87,CB,1.11,0.96
12/14/87,CB,0.98,0.87
12/15/87,CB,0.94,1.16
12/16/87,CB,1.84,2.18
12/17/87,CB,1.27,0.98
12/18/87,CB,1.19,1.20
12/19/87,CB,0.94,0.70
12/20/87,CB,1.27,1.19
12/21/87,CB,1.72,1.27
12/22/87,CB,1.90,1.30
12/23/87,CB,1.90,1.51
12/24/87,CB,1.78,1.32
12/25/87,CB,-99.99,-99.99
12/26/87,CB,1.04,1.15
12/27/87,CB,1.35,1.43
12/28/87,CB,1.23,1.02
12/29/87,CB,1.19,2.16
12/30/87,CB,0.86,0.71
12/31/87,CB,0.76,0.69
1/1/87,OL,5.16,4.46
1/2/87,OL,4.54,3.68
1/3/87,OL,4.54,2.08
1/4/87,OL,1.93,1.25
1/5/87,OL,1.96,1.40
1/6/87,OL,1.10,0.92
1/7/87,OL,0.98,0.73
1/8/87,OL,0.74,0.87
1/9/87,OL,0.86,0.74
1/10/87,OL,1.10,1.19
1/11/87,OL,2.03,3.74
1/12/87,OL,1.41,1.31
1/13/87,OL,1.35,0.68
1/14/87,OL,1.53,0.55
1/15/87,OL,3.89,0.48
1/16/87,OL,5.67,1.24
1/17/87,OL,3.72,1.63
1/18/87,OL,4.37,2.11
1/19/87,OL,3.56,2.35
1/20/87,OL,3.08,3.54
1/21/87,OL,1.66,1.44
1/22/87,OL,2.09,1.76
1/23/87,OL,2.33,3.38
1/24/87,OL,1.84,1.47
1/25/87,OL,2.03,1.50
1/26/87,OL,3.81,2.60
1/27/87,OL,3.19,1.35
1/28/87,OL,2.82,1.18
1/29/87,OL,3.13,0.98
1/30/87,OL,3.31,1.28
1/31/87,OL,4.17,2.18
2/1/87,OL,4.17,1.97
2/2/87,OL,3.89,1.61
2/3/87,OL,3.07,3.39
2/4/87,OL,3.25,2.09
2/5/87,OL,2.46,1.98
2/6/87,OL,2.09,1.28
2/7/87,OL,1.66,2.56
2/8/87,OL,1.72,1.65
2/9/87,OL,1.96,2.52
2/10/87,OL,2.03,1.23
2/11/87,OL,1.96,1.19
2/12/87,OL,2.09,0.80
2/13/87,OL,1.53,0.87
2/14/87,OL,2.21,1.48
2/15/87,OL,1.53,0.60
2/16/87,OL,3.56,3.60
2/17/87,OL,2.95,3.57
2/18/87,OL,1.78,1.32
2/19/87,OL,1.90,1.09
2/20/87,OL,1.72,1.59
2/21/87,OL,1.96,1.88
2/22/87,OL,2.39,2.41
2/23/87,OL,2.64,3.93
2/24/87,OL,3.44,2.86
2/25/87,OL,1.53,1.08
2/26/87,OL,1.47,1.20
2/27/87,OL,1.90,1.57
2/28/87,OL,1.60,1.61
3/1/87,OL,1.96,2.09
3/2/87,OL,2.88,2.83
3/3/87,OL,1.90,1.73
3/4/87,OL,2.88,3.15
3/5/87,OL,3.38,3.78
3/6/87,OL,3.38,4.26
3/7/87,OL,3.25,4.01
3/8/87,OL,3.72,4.30
3/9/87,OL,2.95,4.05
3/10/87,OL,2.64,2.75
3/11/87,OL,1.90,1.78
3/12/87,OL,1.84,1.20
3/13/87,OL,1.66,0.96
3/14/87,OL,1.90,0.55
3/15/87,OL,1.53,0.71
3/16/87,OL,1.72,0.95
3/17/87,OL,1.66,1.17
3/18/87,OL,1.78,1.05
3/19/87,OL,1.90,1.89
3/20/87,OL,1.78,1.96
3/21/87,OL,2.76,2.68
3/22/87,OL,4.69,3.47
3/23/87,OL,3.07,3.29
3/24/87,OL,2.09,2.45
3/25/87,OL,1.96,2.31
3/26/87,OL,2.21,2.17
3/27/87,OL,1.78,1.53
3/28/87,OL,1.60,1.07
3/29/87,OL,1.72,1.17
3/30/87,OL,2.46,1.23
3/31/87,OL,2.21,2.81
4/1/87,OL,4.86,3.73
4/2/87,OL,2.64,1.79
4/3/87,OL,2.70,2.32
4/4/87,OL,4.11,2.88
4/5/87,OL,2.64,2.27
4/6/87,OL,2.46,2.24
4/7/87,OL,2.58,2.28
4/8/87,OL,2.58,2.23
4/9/87,OL,5.50,2.38
4/10/87,OL,7.12,2.74
4/11/87,OL,4.69,2.49
4/12/87,OL,5.34,3.39
4/13/87,OL,4.53,2.23
4/14/87,OL,2.82,1.29
4/15/87,OL,1.60,0.70
4/16/87,OL,1.66,0.80
4/17/87,OL,5.34,2.54
4/18/87,OL,5.67,3.35
4/19/87,OL,6.80,2.64
4/20/87,OL,7.45,3.12
4/21/87,OL,5.50,3.37
4/22/87,OL,7.77,3.07
4/23/87,OL,8.74,6.19
4/24/87,OL,9.23,5.00
4/25/87,OL,-99.99,-99.99
4/26/87,OL,-99.99,-99.99
4/27/87,OL,2.76,1.40
4/28/87,OL,-99.99,-99.99
4/29/87,OL,2.58,1.37
4/30/87,OL,-99.99,-99.99
5/1/87,OL,3.56,2.10
5/2/87,OL,-99.99,-99.99
5/3/87,OL,-99.99,-99.99
5/4/87,OL,10.69,3.12
5/5/87,OL,-99.99,-99.99
5/6/87,OL,7.45,2.13
5/7/87,OL,-99.99,-99.99
5/8/87,OL,7.12,3.58
5/9/87,OL,-99.99,-99.99
5/10/87,OL,-99.99,-99.99
5/11/87,OL,11.98,6.05
5/12/87,OL,-99.99,-99.99
5/13/87,OL,7.61,2.54
5/14/87,OL,-99.99,-99.99
5/15/87,OL,5.65,2.15
5/16/87,OL,-99.99,-99.99
5/17/87,OL,-99.99,-99.99
5/18/87,OL,7.73,3.59
5/19/87,OL,9.71,4.37
5/20/87,OL,7.77,4.06
5/21/87,OL,5.83,5.44
5/22/87,OL,9.07,5.58
5/23/87,OL,12.63,5.40
5/24/87,OL,17.81,6.42
5/25/87,OL,14.89,7.36
5/26/87,OL,11.01,4.48
5/27/87,OL,4.67,2.70
5/28/87,OL,3.81,1.96
5/29/87,OL,3.81,2.07
5/30/87,OL,5.52,2.49
5/31/87,OL,6.87,2.84
6/1/87,OL,11.66,3.56
6/2/87,OL,12.63,3.71
6/3/87,OL,12.63,4.84
6/4/87,OL,10.36,5.70
6/5/87,OL,7.77,4.62
6/6/87,OL,8.09,3.17
6/7/87,OL,11.66,3.84
6/8/87,OL,11.98,4.64
6/9/87,OL,13.28,5.32
6/10/87,OL,11.01,3.92
6/11/87,OL,5.03,2.34
6/12/87,OL,4.05,1.82
6/13/87,OL,4.42,1.88
6/14/87,OL,5.89,2.22
6/15/87,OL,6.26,1.75
6/16/87,OL,12.95,4.23
6/17/87,OL,11.98,4.64
6/18/87,OL,11.98,5.20
6/19/87,OL,11.98,4.92
6/20/87,OL,14.57,5.99
6/21/87,OL,12.63,5.96
6/22/87,OL,13.92,4.95
6/23/87,OL,14.57,4.87
6/24/87,OL,14.57,4.87
6/25/87,OL,9.39,3.29
6/26/87,OL,5.28,3.05
6/27/87,OL,7.00,2.08
6/28/87,OL,5.89,2.22
6/29/87,OL,6.51,2.04
6/30/87,OL,8.59,2.41
7/1/87,OL,11.33,3.88
7/2/87,OL,12.30,5.44
7/3/87,OL,14.57,4.87
7/4/87,OL,-99.99,-99.99
7/5/87,OL,15.22,5.35
7/6/87,OL,17.48,4.49
7/7/87,OL,15.54,5.87
7/8/87,OL,18.78,6.57
7/9/87,OL,21.69,9.01
7/10/87,OL,12.95,4.80
7/11/87,OL,5.65,1.83
7/12/87,OL,5.77,1.28
7/13/87,OL,5.16,1.89
7/14/87,OL,8.10,4.50
7/15/87,OL,12.95,5.08
7/16/87,OL,12.95,3.39
7/17/87,OL,15.54,6.43
7/18/87,OL,13.92,4.11
7/19/87,OL,12.30,3.47
7/20/87,OL,18.46,4.36
7/21/87,OL,12.30,4.03
7/22/87,OL,15.54,6.43
7/23/87,OL,15.22,5.91
7/24/87,OL,14.89,3.70
7/25/87,OL,11.01,2.51
7/26/87,OL,9.71,2.96
7/27/87,OL,8.96,2.25
7/28/87,OL,7.49,2.87
7/29/87,OL,9.71,3.81
7/30/87,OL,7.77,3.50
7/31/87,OL,10.69,3.96
8/1/87,OL,10.04,4.05
8/2/87,OL,11.33,3.88
8/3/87,OL,19.43,5.36
8/4/87,OL,17.48,5.05
8/5/87,OL,22.99,6.59
8/6/87,OL,21.05,8.25
8/7/87,OL,25.37,11.68
8/8/87,OL,12.95,3.67
8/9/87,OL,8.42,2.29
8/10/87,OL,7.77,1.53
8/11/87,OL,8.74,2.53
8/12/87,OL,15.87,5.82
8/13/87,OL,15.87,5.26
8/14/87,OL,14.25,6.88
8/15/87,OL,11.98,5.20
8/16/87,OL,13.60,4.15
8/17/87,OL,17.81,4.45
8/18/87,OL,15.87,4.13
8/19/87,OL,11.33,6.13
8/20/87,OL,20.40,6.08
8/21/87,OL,27.18,7.50
8/22/87,OL,15.22,2.81
8/23/87,OL,24.93,6.62
8/24/87,OL,8.74,1.96
8/25/87,OL,5.03,1.70
8/26/87,OL,6.26,1.86
8/27/87,OL,10.36,3.16
8/28/87,OL,17.48,4.21
8/29/87,OL,20.07,5.00
8/30/87,OL,16.19,5.50
8/31/87,OL,16.51,4.33
9/1/87,OL,17.48,5.61
9/2/87,OL,16.51,4.61
9/3/87,OL,114.14,27.72
9/4/87,OL,30.80,23.58
9/5/87,OL,7.12,6.40
9/6/87,OL,9.07,6.15
9/7/87,OL,6.38,1.84
9/8/87,OL,7.73,2.20
9/9/87,OL,13.92,2.70
9/10/87,OL,11.33,4.72
9/11/87,OL,11.66,5.25
9/12/87,OL,10.69,8.19
9/13/87,OL,12.63,5.96
9/14/87,OL,13.92,5.51
9/15/87,OL,15.87,5.54
9/16/87,OL,16.51,6.02
9/17/87,OL,17.81,7.26
9/18/87,OL,25.37,6.95
9/19/87,OL,15.22,6.19
9/20/87,OL,20.07,12.04
9/21/87,OL,10.36,2.60
9/22/87,OL,7.77,2.37
9/23/87,OL,7.45,2.69
9/24/87,OL,6.75,2.01
9/25/87,OL,7.49,1.80
9/26/87,OL,8.47,4.67
9/27/87,OL,6.38,2.91
9/28/87,OL,7.37,6.31
9/29/87,OL,8.10,4.71
9/30/87,OL,10.69,3.68
10/1/87,OL,13.92,6.92
10/2/87,OL,10.36,3.16
10/3/87,OL,11.98,5.49
10/4/87,OL,10.69,7.91
10/5/87,OL,6.14,3.90
10/6/87,OL,4.30,2.11
10/7/87,OL,5.28,2.52
10/8/87,OL,5.40,2.40
10/9/87,OL,5.28,2.95
10/10/87,OL,5.65,4.29
10/11/87,OL,5.03,3.51
10/12/87,OL,4.30,3.50
10/13/87,OL,3.31,3.41
10/14/87,OL,2.21,1.53
10/15/87,OL,1.76,1.41
10/16/87,OL,2.09,1.40
10/17/87,OL,3.31,2.45
10/18/87,OL,4.30,2.54
10/19/87,OL,3.68,2.73
10/20/87,OL,3.56,3.17
10/21/87,OL,3.19,2.15
10/22/87,OL,3.68,2.08
10/23/87,OL,2.95,1.22
10/24/87,OL,2.58,1.59
10/25/87,OL,3.44,1.58
10/26/87,OL,5.28,4.44
10/27/87,OL,4.42,4.34
10/28/87,OL,2.82,3.26
10/29/87,OL,1.43,1.35
10/30/87,OL,1.43,1.38
10/31/87,OL,1.84,1.83
11/1/87,OL,3.19,2.58
11/2/87,OL,2.13,2.18
11/3/87,OL,1.60,1.18
11/4/87,OL,1.76,1.05
11/5/87,OL,2.33,1.05
11/6/87,OL,3.93,1.41
11/7/87,OL,2.82,1.24
11/8/87,OL,2.46,1.18
11/9/87,OL,3.07,1.95
11/10/87,OL,2.82,1.98
11/11/87,OL,2.82,2.30
11/12/87,OL,1.27,1.51
11/13/87,OL,0.86,0.81
11/14/87,OL,0.86,1.06
11/15/87,OL,0.98,1.51
11/16/87,OL,2.09,2.15
11/17/87,OL,1.93,2.28
11/18/87,OL,2.05,2.69
11/19/87,OL,1.72,1.17
11/20/87,OL,3.68,1.23
11/21/87,OL,2.82,1.13
11/22/87,OL,3.19,0.97
11/23/87,OL,3.07,1.52
11/24/87,OL,3.31,1.38
11/25/87,OL,1.93,0.96
11/26/87,OL,1.84,1.97
11/27/87,OL,1.52,1.80
11/28/87,OL,1.72,2.20
11/29/87,OL,3.31,3.73
11/30/87,OL,2.21,2.06
12/1/87,OL,1.84,2.08
12/2/87,OL,1.39,1.56
12/3/87,OL,1.19,0.99
12/4/87,OL,1.11,0.89
12/5/87,OL,1.84,1.11
12/6/87,OL,1.76,1.16
12/7/87,OL,1.84,1.22
12/8/87,OL,2.33,1.83
12/9/87,OL,1.72,1.13
12/10/87,OL,1.06,1.14
12/11/87,OL,1.27,1.65
12/12/87,OL,0.90,0.92
12/13/87,OL,0.74,1.01
12/14/87,OL,0.78,1.32
12/15/87,OL,1.11,1.99
12/16/87,OL,1.84,3.18
12/17/87,OL,1.11,1.39
12/18/87,OL,1.06,1.04
12/19/87,OL,0.94,0.77
12/20/87,OL,0.98,0.91
12/21/87,OL,1.78,1.26
12/22/87,OL,2.09,1.54
12/23/87,OL,2.21,1.74
12/24/87,OL,1.96,1.67
12/25/87,OL,-99.99,-99.99
12/26/87,OL,1.04,1.57
12/27/87,OL,1.29,2.08
12/28/87,OL,1.17,1.82
12/29/87,OL,2.33,3.22
12/30/87,OL,1.10,1.03
12/31/87,OL,0.80,0.73
1/1/87,TC,5.77,5.23
1/2/87,TC,6.63,4.80
1/3/87,TC,4.30,2.00
1/4/87,TC,4.91,3.10
1/5/87,TC,5.50,4.07
1/6/87,TC,3.93,2.69
1/7/87,TC,2.33,1.09
1/8/87,TC,1.66,0.85
1/9/87,TC,1.41,0.72
1/10/87,TC,1.29,0.69
1/11/87,TC,1.53,1.40
1/12/87,TC,2.15,0.79
1/13/87,TC,2.33,0.66
1/14/87,TC,2.82,0.70
1/15/87,TC,6.15,0.75
1/16/87,TC,4.53,1.10
1/17/87,TC,5.02,1.18
1/18/87,TC,4.53,2.65
1/19/87,TC,6.31,3.26
1/20/87,TC,6.48,4.23
1/21/87,TC,7.29,1.59
1/22/87,TC,5.02,4.28
1/23/87,TC,2.03,1.87
1/24/87,TC,3.72,1.07
1/25/87,TC,3.74,1.38
1/26/87,TC,4.54,1.87
1/27/87,TC,3.25,1.18
1/28/87,TC,3.56,1.41
1/29/87,TC,3.19,1.35
1/30/87,TC,3.07,1.15
1/31/87,TC,3.62,1.77
2/1/87,TC,4.48,1.66
2/2/87,TC,6.48,1.98
2/3/87,TC,11.17,4.18
2/4/87,TC,10.52,5.11
2/5/87,TC,7.12,3.30
2/6/87,TC,3.19,1.45
2/7/87,TC,1.90,1.25
2/8/87,TC,1.35,0.95
2/9/87,TC,2.03,1.82
2/10/87,TC,1.72,1.06
2/11/87,TC,1.72,0.84
2/12/87,TC,1.78,0.73
2/13/87,TC,1.11,0.59
2/14/87,TC,1.66,1.01
2/15/87,TC,1.60,0.65
2/16/87,TC,-99.99,-99.99
2/17/87,TC,2.82,2.89
2/18/87,TC,3.87,2.27
2/19/87,TC,2.82,1.66
2/20/87,TC,2.52,1.54
2/21/87,TC,2.33,2.05
2/22/87,TC,1.90,2.90
2/23/87,TC,1.23,1.18
2/24/87,TC,1.47,0.88
2/25/87,TC,1.35,1.16
2/26/87,TC,1.78,1.58
2/27/87,TC,2.33,2.26
2/28/87,TC,2.39,2.25
3/1/87,TC,2.46,2.24
3/2/87,TC,-99.99,-99.99
3/3/87,TC,1.84,0.88
3/4/87,TC,4.17,1.86
3/5/87,TC,3.01,1.58
3/6/87,TC,2.33,1.41
3/7/87,TC,2.33,1.35
3/8/87,TC,5.67,2.22
3/9/87,TC,2.82,2.84
3/10/87,TC,4.24,2.33
3/11/87,TC,2.21,1.74
3/12/87,TC,4.37,3.09
3/13/87,TC,1.72,0.90
3/14/87,TC,1.66,0.75
3/15/87,TC,1.29,0.63
3/16/87,TC,1.04,0.61
3/17/87,TC,1.47,0.93
3/18/87,TC,1.35,0.52
3/19/87,TC,2.09,0.96
3/20/87,TC,2.15,1.80
3/21/87,TC,1.90,0.98
3/22/87,TC,1.72,1.11
3/23/87,TC,1.78,1.37
3/24/87,TC,1.72,1.27
3/25/87,TC,1.72,1.49
3/26/87,TC,1.72,1.38
3/27/87,TC,2.46,1.92
3/28/87,TC,1.78,0.89
3/29/87,TC,1.84,1.04
3/30/87,TC,2.21,0.94
3/31/87,TC,3.19,2.63
4/1/87,TC,4.17,2.13
4/2/87,TC,3.89,2.03
4/3/87,TC,3.44,1.26
4/4/87,TC,2.27,1.68
4/5/87,TC,3.19,1.29
4/6/87,TC,2.39,0.81
4/7/87,TC,2.46,1.07
4/8/87,TC,3.25,1.39
4/9/87,TC,4.42,1.19
4/10/87,TC,5.02,1.46
4/11/87,TC,3.24,2.11
4/12/87,TC,3.72,1.91
4/13/87,TC,3.56,1.23
4/14/87,TC,3.89,1.89
4/15/87,TC,1.60,0.91
4/16/87,TC,-99.99,-99.99
4/17/87,TC,4.60,1.48
4/18/87,TC,-99.99,-99.99
4/19/87,TC,-99.99,-99.99
4/20/87,TC,4.37,2.11
4/21/87,TC,-99.99,-99.99
4/22/87,TC,-99.99,-99.99
4/23/87,TC,-99.99,-99.99
4/24/87,TC,4.53,1.95
4/25/87,TC,-99.99,-99.99
4/26/87,TC,-99.99,-99.99
4/27/87,TC,3.56,2.07
4/28/87,TC,-99.99,-99.99
4/29/87,TC,2.82,1.34
4/30/87,TC,-99.99,-99.99
5/1/87,TC,3.19,1.08
5/2/87,TC,-99.99,-99.99
5/3/87,TC,-99.99,-99.99
5/4/87,TC,5.52,1.42
5/5/87,TC,-99.99,-99.99
5/6/87,TC,5.16,1.57
5/7/87,TC,-99.99,-99.99
5/8/87,TC,11.98,1.26
5/9/87,TC,-99.99,-99.99
5/10/87,TC,-99.99,-99.99
5/11/87,TC,5.89,2.12
5/12/87,TC,-99.99,-99.99
5/13/87,TC,6.02,2.21
5/14/87,TC,-99.99,-99.99
5/15/87,TC,6.26,1.86
5/16/87,TC,-99.99,-99.99
5/17/87,TC,-99.99,-99.99
5/18/87,TC,-99.99,-99.99
5/19/87,TC,-99.99,-99.99
5/20/87,TC,-99.99,-99.99
5/21/87,TC,-99.99,-99.99
5/22/87,TC,-99.99,-99.99
5/23/87,TC,-99.99,-99.99
5/24/87,TC,-99.99,-99.99
5/25/87,TC,-99.99,-99.99
5/26/87,TC,14.89,6.51
5/27/87,TC,-99.99,-99.99
5/28/87,TC,-99.99,-99.99
5/29/87,TC,-99.99,-99.99
5/30/87,TC,-99.99,-99.99
5/31/87,TC,-99.99,-99.99
6/1/87,TC,-99.99,-99.99
6/2/87,TC,-99.99,-99.99
6/3/87,TC,-99.99,-99.99
6/4/87,TC,-99.99,-99.99
6/5/87,TC,-99.99,-99.99
6/6/87,TC,-99.99,-99.99
6/7/87,TC,-99.99,-99.99
6/8/87,TC,-99.99,-99.99
6/9/87,TC,4.91,1.28
6/10/87,TC,-99.99,-99.99
6/11/87,TC,-99.99,-99.99
6/12/87,TC,-99.99,-99.99
6/13/87,TC,-99.99,-99.99
6/14/87,TC,-99.99,-99.99
6/15/87,TC,-99.99,-99.99
6/16/87,TC,-99.99,-99.99
6/17/87,TC,-99.99,-99.99
6/18/87,TC,-99.99,-99.99
6/19/87,TC,-99.99,-99.99
6/20/87,TC,-99.99,-99.99
6/21/87,TC,-99.99,-99.99
6/22/87,TC,-99.99,-99.99
6/23/87,TC,8.74,3.37
6/24/87,TC,-99.99,-99.99
6/25/87,TC,-99.99,-99.99
6/26/87,TC,-99.99,-99.99
6/27/87,TC,-99.99,-99.99
6/28/87,TC,-99.99,-99.99
6/29/87,TC,-99.99,-99.99
6/30/87,TC,-99.99,-99.99
7/1/87,TC,-99.99,-99.99
7/2/87,TC,-99.99,-99.99
7/3/87,TC,-99.99,-99.99
7/4/87,TC,-99.99,-99.99
7/5/87,TC,-99.99,-99.99
7/6/87,TC,-99.99,-99.99
7/7/87,TC,-99.99,-99.99
7/8/87,TC,6.48,3.67
7/9/87,TC,-99.99,-99.99
7/10/87,TC,-99.99,-99.99
7/11/87,TC,-99.99,-99.99
7/12/87,TC,-99.99,-99.99
7/13/87,TC,-99.99,-99.99
7/14/87,TC,-99.99,-99.99
7/15/87,TC,4.17,0.63
7/16/87,TC,-99.99,-99.99
7/17/87,TC,13.28,7.29
7/18/87,TC,-99.99,-99.99
7/19/87,TC,-99.99,-99.99
7/20/87,TC,12.63,1.18
7/21/87,TC,3.56,1.03
7/22/87,TC,14.89,1.73
7/23/87,TC,-99.99,-99.99
7/24/87,TC,10.04,2.64
7/25/87,TC,-99.99,-99.99
7/26/87,TC,-99.99,-99.99
7/27/87,TC,6.14,1.44
7/28/87,TC,-99.99,-99.99
7/29/87,TC,7.49,1.48
7/30/87,TC,-99.99,-99.99
7/31/87,TC,5.52,1.52
8/1/87,TC,-99.99,-99.99
8/2/87,TC,-99.99,-99.99
8/3/87,TC,12.30,1.78
8/4/87,TC,-99.99,-99.99
8/5/87,TC,12.95,1.41
8/6/87,TC,7.77,4.34
8/7/87,TC,13.60,2.74
8/8/87,TC,-99.99,-99.99
8/9/87,TC,-99.99,-99.99
8/10/87,TC,6.80,1.37
8/11/87,TC,-99.99,-99.99
8/12/87,TC,11.66,3.84
8/13/87,TC,-99.99,-99.99
8/14/87,TC,10.04,3.20
8/15/87,TC,-99.99,-99.99
8/16/87,TC,-99.99,-99.99
8/17/87,TC,-99.99,-99.99
8/18/87,TC,-99.99,-99.99
8/19/87,TC,-99.99,-99.99
8/20/87,TC,-99.99,-99.99
8/21/87,TC,9.07,2.77
8/22/87,TC,-99.99,-99.99
8/23/87,TC,-99.99,-99.99
8/24/87,TC,-99.99,-99.99
8/25/87,TC,-99.99,-99.99
8/26/87,TC,-99.99,-99.99
8/27/87,TC,-99.99,-99.99
8/28/87,TC,-99.99,-99.99
8/29/87,TC,-99.99,-99.99
8/30/87,TC,-99.99,-99.99
8/31/87,TC,-99.99,-99.99
9/1/87,TC,-99.99,-99.99
9/2/87,TC,-99.99,-99.99
9/3/87,TC,-99.99,-99.99
9/4/87,TC,7.77,4.91
9/5/87,TC,-99.99,-99.99
9/6/87,TC,-99.99,-99.99
